,y_real,y_pred
4437,0,0.271235466
4438,0,0.037255675
4439,0,0.04370413
4440,0,0.022211505
4441,0,0.051158305
4442,0,0.043380212
4443,0,0.043087889
4444,0,0.062380757
4445,0,0.154105902
4446,0,0.126610756
4447,0,0.176446065
4448,0,0.45175764
4449,0,0.089270696
4450,0,0.201531962
4451,0,0.050279561
4452,0,0.206023768
4453,0,0.088123441
4454,0,0.134656802
4455,0,0.212745681
4456,0,0.027537836
4457,0,0.159250379
4458,0,0.043301594
4459,0,0.058733113
4460,0,0.064386837
4461,0,0.100686327
4462,0,0.043405518
4463,0,0.151830733
4464,0,0.053999092
4465,0,0.118149824
4466,0,0.130252957
4467,0,0.078137152
4468,0,0.03156019
4469,0,0.198958591
4470,0,0.04380203
4471,0,0.031047598
4472,0,0.023332736
4473,0,0.048618905
4474,0,0.02809426
4475,0,0.131988734
4476,0,0.19834058
4477,0,0.429707646
4478,0,0.492919058
4479,0,0.081255607
4480,0,0.197822481
4481,0,0.170559004
4482,1,0.488849938
4483,0,0.544310868
4484,0,0.193853259
4485,0,0.259001076
4486,0,0.686346591
4487,1,0.327523917
4488,0,0.035708979
4489,0,0.292172611
4490,1,0.329135507
4491,0,0.254158825
4492,0,0.327563465
4493,0,0.402512133
4494,0,0.168355316
4495,1,0.204810053
4496,0,0.343645394
4497,0,0.20354563
4498,0,0.22650516
4499,1,0.532984078
4500,0,0.097073488
4501,0,0.41730848
4502,0,0.550491095
4503,0,0.266169429
4504,0,0.533381402
4505,0,0.117450461
4506,0,0.870859027
4507,0,0.121762581
4508,0,0.453733474
4509,0,0.27976042
4510,0,0.076387614
4511,0,0.210309148
4512,0,0.313874036
4513,1,0.576250374
4514,0,0.129504964
4515,0,0.233249307
4516,0,0.070549652
4517,1,0.102546819
4518,0,0.099084333
4519,0,0.031803027
4520,0,0.142682388
4521,0,0.206177294
4522,0,0.497637391
4523,0,0.091342337
4524,0,0.168809339
4525,0,0.082608387
4526,0,0.182588741
4527,0,0.073215924
4528,0,0.282063752
4529,0,0.130454361
4530,1,0.219004214
4531,1,0.15958479
4532,0,0.482005775
4533,0,0.156425312
4534,0,0.078115843
4535,0,0.200969949
4536,0,0.265527725
4537,0,0.219612241
4538,0,0.141700014
4539,0,0.16902326
4540,1,0.212585256
4541,0,0.205666527
4542,0,0.137604266
4543,1,0.382419884
4544,0,0.169549003
4545,0,0.304216266
4546,0,0.090055823
4547,0,0.168864369
4548,0,0.136595488
4549,0,0.319415778
4550,1,0.173312038
4551,0,0.168950215
4552,0,0.44789353
4553,0,0.605217278
4554,0,0.262919337
4555,0,0.282714725
4556,0,0.3109155
4557,0,0.252180398
4558,0,0.206395134
4559,0,0.198611841
4560,0,0.090622172
4561,0,0.392030448
4562,0,0.131126568
4563,0,0.565696359
4564,0,0.082743257
4565,0,0.194505975
4566,0,0.077585816
4567,0,0.205658138
4568,0,0.49676156
4569,0,0.327030987
4570,0,0.417104632
4571,0,0.102113873
4572,0,0.159431428
4573,0,0.165936872
4574,0,0.188763246
4575,0,0.119795226
4576,0,0.161051869
4577,0,0.08674752
4578,0,0.441438228
4579,1,0.371039122
4580,0,0.126322493
4581,1,0.188684598
4582,0,0.144625083
4583,0,0.092711657
4584,0,0.199408323
4585,0,0.141542524
4586,0,0.036862761
4587,0,0.269423246
4588,0,0.13877888
4589,0,0.182455435
4590,0,0.064045705
4591,0,0.110949308
4592,0,0.25342685
4593,0,0.083318047
4594,0,0.173624009
4595,0,0.100519307
4596,0,0.097214825
4597,0,0.093869306
4598,0,0.120378725
4599,0,0.339046568
4600,0,0.136283547
4601,0,0.119562581
4602,0,0.054268934
4603,0,0.258031547
4604,0,0.124897353
4605,0,0.156413332
4606,0,0.149295494
4607,0,0.071408734
4608,0,0.025632784
4609,0,0.076622143
4610,0,0.669786572
4611,0,0.19594948
4612,0,0.44106248
4613,0,0.434037715
4614,0,0.026511019
4615,1,0.431990921
4616,0,0.162120476
4617,0,0.049023706
4618,0,0.233318314
4619,0,0.321507186
4620,0,0.120807528
4621,0,0.33344686
4622,0,0.02886262
4623,0,0.426020592
4624,0,0.12272498
4625,1,0.315138042
4626,0,0.517941654
4627,0,0.053103812
4628,0,0.122201972
4629,0,0.306604922
4630,0,0.12042933
4631,0,0.138366908
4632,0,0.091930069
4633,1,0.102053158
4634,0,0.217801198
4635,0,0.073017798
4636,0,0.410740644
4637,0,0.18122676
4638,0,0.185161412
4639,0,0.165057436
4640,0,0.135171503
4641,0,0.262883246
4642,0,0.099151991
4643,0,0.159006923
4644,0,0.238145158
4645,0,0.420538008
4646,0,0.319137365
4647,0,0.082669966
4648,1,0.230427042
4649,0,0.093546465
4650,0,0.113283247
4651,0,0.045836661
4652,0,0.236014053
4653,0,0.074486583
4654,0,0.190042168
4655,0,0.485300094
4656,0,0.080269113
4657,0,0.10833481
4658,0,0.183197543
4659,0,0.253008127
4660,0,0.29225859
4661,0,0.19912672
4662,0,0.483902127
4663,0,0.214563087
4664,0,0.259394616
4665,0,0.270210743
4666,0,0.145840377
4667,0,0.141746923
4668,0,0.149041533
4669,0,0.196682125
4670,0,0.39751786
4671,0,0.150726557
4672,0,0.145449877
4673,0,0.453509569
4674,0,0.126510859
4675,0,0.099597335
4676,0,0.055223808
4677,0,0.374012351
4678,0,0.207824558
4679,0,0.232650489
4680,0,0.098995976
4681,0,0.442338675
4682,0,0.203141108
4683,0,0.14108862
4684,0,0.469258726
4685,0,0.044049401
4686,0,0.285873532
4687,0,0.108661085
4688,0,0.287820488
4689,0,0.647826016
4690,0,0.054850511
4691,1,0.177640334
4692,0,0.238870814
4693,0,0.146974921
4694,0,0.119025581
4695,0,0.061122768
4696,0,0.237392932
4697,0,0.035449065
4698,0,0.544701159
4699,0,0.130045682
4700,0,0.200598359
4701,0,0.203748196
4702,0,0.1094006
4703,0,0.155071303
4704,1,0.368567884
4705,0,0.199067309
4706,0,0.25036031
4707,0,0.147724509
4708,1,0.070403464
4709,0,0.044795621
4710,0,0.330106556
4711,0,0.086556956
4712,0,0.271140605
4713,0,0.157820717
4714,0,0.229475424
4715,0,0.129013956
4716,0,0.087186895
4717,1,0.276695013
4718,0,0.216986373
4719,1,0.186207026
4720,0,0.600305259
4721,0,0.140506253
4722,0,0.183124363
4723,0,0.661150932
4724,0,0.293694317
4725,1,0.352207989
4726,0,0.059537344
4727,0,0.127476126
4728,0,0.270296425
4729,0,0.210885912
4730,0,0.176586419
4731,0,0.225785524
4732,0,0.526977122
4733,0,0.124176569
4734,0,0.140810892
4735,1,0.176360786
4736,0,0.043508086
4737,0,0.091647759
4738,0,0.036869619
4739,0,0.057262212
4740,0,0.171661347
4741,0,0.026244471
4742,0,0.08911588
4743,0,0.125600651
4744,0,0.234897763
4745,0,0.158154011
4746,0,0.052012239
4747,0,0.39783901
4748,0,0.542743862
4749,0,0.120238483
4750,1,0.1914635
4751,0,0.079224914
4752,0,0.044648975
4753,1,0.232217446
4754,0,0.206111848
4755,0,0.152208164
4756,0,0.1674591
4757,0,0.043533165
4758,0,0.195634931
4759,0,0.055500202
4760,1,0.11492002
4761,0,0.108041152
4762,1,0.182956561
4763,0,0.162344232
4764,0,0.042761441
4765,0,0.367116898
4766,0,0.074592419
4767,0,0.166583508
4768,0,0.232447967
4769,0,0.604751885
4770,0,0.17890887
4771,0,0.131747156
4772,0,0.158289507
4773,0,0.259770125
4774,0,0.783850491
4775,0,0.21891059
4776,0,0.359212011
4777,0,0.125903919
4778,0,0.051454924
4779,1,0.165064871
4780,0,0.368372649
4781,1,0.181459963
4782,0,0.369071931
4783,0,0.151715562
4784,0,0.42979306
4785,0,0.356262565
4786,0,0.381251037
4787,0,0.522647321
4788,0,0.180084437
4789,0,0.455218107
4790,1,0.538102388
4791,0,0.124719687
4792,0,0.089371167
4793,0,0.510790825
4794,0,0.11942102
4795,0,0.097585715
4796,0,0.193445668
4797,1,0.084595256
4798,0,0.027758002
4799,1,0.077081211
4800,0,0.17980127
4801,0,0.525489151
4802,0,0.173046574
4803,0,0.148515046
4804,0,0.244879305
4805,0,0.197932214
4806,0,0.052016377
4807,0,0.084380895
4808,0,0.214668199
4809,0,0.124341018
4810,0,0.066346824
4811,0,0.303366512
4812,0,0.079590872
4813,0,0.037460491
4814,0,0.377870351
4815,0,0.123142339
4816,1,0.387589306
4817,0,0.182443053
4818,0,0.13398391
4819,0,0.100787207
4820,0,0.097020082
4821,0,0.10109254
4822,0,0.32241872
4823,0,0.066161759
4824,0,0.140158176
4825,0,0.055787802
4826,0,0.195819274
4827,0,0.141089633
4828,0,0.13371788
4829,0,0.136273727
4830,0,0.055184416
4831,1,0.213711217
4832,0,0.076380149
4833,0,0.230517104
4834,0,0.194392875
4835,0,0.304443479
4836,0,0.385882765
4837,0,0.357272267
4838,0,0.217511639
4839,0,0.063089855
4840,0,0.156324953
4841,0,0.224655673
4842,0,0.126317888
4843,0,0.066566706
4844,0,0.183391899
4845,0,0.143370092
4846,0,0.057195887
4847,0,0.457448632
4848,0,0.186457098
4849,0,0.405372649
4850,0,0.175016075
4851,1,0.157616436
4852,0,0.184767038
4853,0,0.425074369
4854,0,0.077400513
4855,1,0.360066772
4856,0,0.357050776
4857,0,0.470053613
4858,1,0.345325381
4859,0,0.195306316
4860,0,0.279635787
4861,0,0.214647844
4862,0,0.326806903
4863,0,0.393056363
4864,0,0.636009097
4865,0,0.156348795
4866,0,0.121806793
4867,0,0.203084931
4868,0,0.083775349
4869,1,0.430797815
4870,0,0.210206792
4871,0,0.050851643
4872,0,0.041544124
4873,1,0.178591996
4874,0,0.1760948
4875,0,0.358115584
4876,0,0.256668985
4877,1,0.112047724
4878,0,0.171657816
4879,0,0.112371884
4880,1,0.230798736
4881,0,0.190234601
4882,0,0.194695786
4883,0,0.20183529
4884,0,0.146567732
4885,0,0.116838515
4886,0,0.179844886
4887,1,0.183259457
4888,1,0.225112587
4889,0,0.3450436
4890,0,0.520592093
4891,0,0.487583905
4892,0,0.260698885
4893,0,0.430594146
4894,0,0.227456138
4895,0,0.103002928
4896,0,0.371189684
4897,0,0.077230752
4898,0,0.089373715
4899,0,0.380023479
4900,0,0.160794035
4901,0,0.44547832
4902,1,0.453782946
4903,0,0.458153099
4904,1,0.646621227
4905,0,0.089787394
4906,0,0.116275534
4907,0,0.314336181
4908,0,0.31492731
4909,0,0.170808554
4910,0,0.349433482
4911,0,0.224335551
4912,0,0.118436083
4913,0,0.094426744
4914,0,0.185065717
4915,0,0.531426966
4916,0,0.668948889
4917,0,0.203681856
4918,0,0.071264401
4919,0,0.10025683
4920,0,0.550693989
4921,0,0.258645743
4922,1,0.404373169
4923,0,0.161340833
4924,0,0.140736207
4925,0,0.306820303
4926,0,0.20898886
4927,0,0.058627266
4928,0,0.352421016
4929,0,0.063036494
4930,0,0.107769489
4931,0,0.451838225
4932,1,0.054412846
4933,1,0.199713111
4934,1,0.227057755
4935,0,0.139519334
4936,0,0.111957341
4937,0,0.360118777
4938,0,0.086586349
4939,0,0.263795137
4940,0,0.092513248
4941,0,0.05001324
4942,1,0.50508076
4943,0,0.033428274
4944,0,0.467189342
4945,0,0.239712536
4946,0,0.582619846
4947,0,0.130080312
4948,1,0.471921563
4949,0,0.180657133
4950,0,0.082860969
4951,0,0.376537174
4952,0,0.083152257
4953,0,0.331956565
4954,0,0.235928774
4955,0,0.246812508
4956,0,0.202097893
4957,0,0.07477659
4958,0,0.227344245
4959,0,0.076538481
4960,0,0.080426298
4961,0,0.058636494
4962,1,0.142237961
4963,0,0.249925226
4964,0,0.144459561
4965,0,0.111498356
4966,0,0.14143008
4967,0,0.06283962
4968,1,0.150941089
4969,1,0.503684223
4970,0,0.201596722
4971,0,0.233851999
4972,0,0.398506522
4973,0,0.250264853
4974,0,0.321280956
4975,0,0.352273583
4976,0,0.156912938
4977,0,0.448959678
4978,0,0.2266123
4979,0,0.111933425
4980,0,0.259845585
4981,0,0.582589746
4982,0,0.125748798
4983,0,0.207915157
4984,0,0.352148324
4985,0,0.064472623
4986,0,0.284190893
4987,1,0.403892368
4988,0,0.237788975
4989,0,0.840900421
4990,0,0.10862451
4991,0,0.092887111
4992,1,0.122117147
4993,0,0.072327584
4994,0,0.138175592
4995,0,0.172875673
4996,0,0.455368549
4997,0,0.062134363
4998,0,0.366015822
4999,0,0.068329372
5000,0,0.297774196
5001,0,0.073558338
5002,0,0.142862529
5003,0,0.346735775
5004,0,0.123160839
5005,0,0.135848925
5006,0,0.135960892
5007,1,0.213620484
5008,0,0.738960087
5009,1,0.437573284
5010,0,0.125898778
5011,1,0.631265759
5012,0,0.721767366
5013,0,0.12917617
5014,0,0.434034258
5015,0,0.054170188
5016,0,0.468497813
5017,0,0.530761361
5018,0,0.289402127
5019,0,0.244713604
5020,0,0.264636278
5021,0,0.107426025
5022,0,0.100968488
5023,0,0.25417912
5024,0,0.21774222
5025,0,0.358850926
5026,0,0.252035052
5027,0,0.234246761
5028,0,0.10235282
5029,0,0.084016681
5030,0,0.097725742
5031,0,0.21973899
5032,0,0.153953969
5033,0,0.257592291
5034,0,0.3144207
5035,1,0.129928693
5036,0,0.059339315
5037,0,0.332778573
5038,0,0.294069558
5039,0,0.486911118
5040,0,0.204696938
5041,0,0.065063924
5042,0,0.676620841
5043,0,0.488719493
5044,0,0.269530594
5045,0,0.102612451
5046,0,0.056152888
5047,0,0.233024269
5048,0,0.204299778
5049,0,0.622231245
5050,0,0.147244379
5051,0,0.16381976
5052,0,0.072550736
5053,0,0.204070583
5054,0,0.075512342
5055,0,0.202442333
5056,0,0.741269588
5057,1,0.186073303
5058,0,0.043906659
5059,0,0.150464803
5060,0,0.217063069
5061,0,0.131168619
5062,0,0.050968274
5063,1,0.489009291
5064,0,0.114007279
5065,1,0.246176437
5066,0,0.179473639
5067,0,0.156182915
5068,0,0.166889429
5069,0,0.199561968
5070,1,0.558183014
5071,0,0.06285049
5072,0,0.073818542
5073,0,0.115504965
5074,0,0.305217266
5075,0,0.495977938
5076,0,0.149055675
5077,0,0.160801426
5078,0,0.368839025
5079,0,0.24534522
5080,0,0.141790316
5081,0,0.500284493
5082,0,0.144207969
5083,0,0.158528984
5084,0,0.104930803
5085,0,0.068595842
5086,0,0.082644336
5087,0,0.377609342
5088,0,0.286326885
5089,0,0.175990865
5090,0,0.041416105
5091,0,0.045846071
5092,0,0.128913879
5093,0,0.159825042
5094,0,0.428876221
5095,0,0.169215202
5096,0,0.478157729
5097,0,0.213858187
5098,0,0.089649685
5099,0,0.219380945
5100,0,0.180196792
5101,0,0.093056977
5102,0,0.051536288
5103,0,0.089201786
5104,0,0.115209393
5105,0,0.278248698
5106,1,0.177509844
5107,0,0.050928522
5108,0,0.109747283
5109,0,0.07505545
5110,0,0.118712611
5111,0,0.053610034
5112,0,0.066235423
5113,0,0.07951273
5114,0,0.10442663
5115,0,0.091604181
5116,0,0.043204352
5117,0,0.168146446
5118,0,0.420442313
5119,1,0.043574747
5120,0,0.143227071
5121,0,0.114064746
5122,0,0.27387321
5123,0,0.13875398
5124,0,0.12993975
5125,0,0.102116555
5126,0,0.267327845
5127,0,0.07529778
5128,0,0.142162174
5129,0,0.151802614
5130,0,0.067565762
5131,0,0.086120561
5132,1,0.32687977
5133,0,0.083489306
5134,0,0.049778849
5135,0,0.333108753
5136,0,0.367579043
5137,0,0.129608065
5138,0,0.371498406
5139,0,0.122717589
5140,0,0.060764864
5141,0,0.093097962
5142,0,0.213388294
5143,1,0.069030434
5144,0,0.289673775
5145,0,0.161975339
5146,0,0.055138756
5147,0,0.244650111
5148,0,0.101165101
5149,0,0.105547391
5150,0,0.131774843
5151,0,0.546882212
5152,0,0.109317489
5153,1,0.095606826
5154,0,0.078170069
5155,0,0.088416189
5156,0,0.03982548
5157,0,0.064328596
5158,0,0.098445952
5159,0,0.107467383
5160,0,0.079941496
5161,0,0.121101066
5162,0,0.03454987
5163,0,0.034427021
5164,0,0.244845137
5165,0,0.044262331
5166,0,0.317112893
5167,0,0.095955931
5168,0,0.173871815
5169,0,0.041384179
5170,0,0.153762072
5171,0,0.054096282
5172,0,0.073064692
5173,0,0.108788453
5174,0,0.170870647
5175,0,0.041013278
5176,0,0.049159944
5177,0,0.069282755
5178,0,0.175711304
5179,0,0.052316383
5180,0,0.188970879
5181,0,0.405725837
5182,0,0.437840492
5183,0,0.268623114
5184,0,0.262061179
5185,0,0.080267355
5186,0,0.070335805
5187,1,0.290320426
5188,0,0.066972494
5189,0,0.080868497
5190,0,0.131776765
5191,0,0.108546115
5192,0,0.158449411
5193,0,0.20411402
5194,0,0.181086078
5195,0,0.061195817
5196,0,0.06823501
5197,0,0.218187615
5198,0,0.072426781
5199,0,0.075941794
5200,0,0.142651126
5201,0,0.065954387
5202,0,0.254805714
5203,0,0.061534662
5204,0,0.347239405
5205,0,0.105711326
5206,0,0.188112929
5207,0,0.050819721
5208,0,0.176354975
5209,0,0.077465557
5210,0,0.317649454
5211,0,0.044951566
5212,0,0.116555661
5213,0,0.283475786
5214,0,0.433722973
5215,0,0.154136136
5216,1,0.028227977
5217,0,0.170421213
5218,0,0.092939399
5219,0,0.243486479
5220,0,0.160415739
5221,1,0.271274477
5222,0,0.061749447
5223,0,0.255479336
5224,0,0.109840907
5225,1,0.244684026
5226,0,0.105778664
5227,0,0.184657544
5228,0,0.202862993
5229,0,0.048968192
5230,0,0.032016564
5231,0,0.130893618
5232,0,0.067326941
5233,1,0.111057602
5234,0,0.172524676
5235,0,0.223557144
5236,0,0.099299684
5237,0,0.054466859
5238,0,0.268699586
5239,0,0.215079293
5240,0,0.185684294
5241,0,0.106724955
5242,0,0.372813433
5243,0,0.166680902
5244,0,0.430173278
5245,0,0.393867761
5246,0,0.165151328
5247,0,0.03938577
5248,0,0.294811249
5249,0,0.409199685
5250,0,0.185607374
5251,0,0.277880758
5252,0,0.115954749
5253,0,0.633280993
5254,0,0.108242236
5255,0,0.428281695
5256,0,0.296805471
5257,0,0.092855752
5258,0,0.071411975
5259,0,0.183175057
5260,0,0.338635266
5261,0,0.256032139
5262,0,0.224040538
5263,0,0.156885713
5264,0,0.227865607
5265,0,0.063544899
5266,0,0.118960053
5267,0,0.236028343
5268,0,0.6130687
5269,0,0.128402337
5270,0,0.119088672
5271,0,0.318376958
5272,0,0.35466969
5273,0,0.139676139
5274,0,0.176641092
5275,0,0.076975755
5276,0,0.031136125
5277,1,0.176345736
5278,0,0.199934959
5279,0,0.157441288
5280,0,0.07914865
5281,0,0.196696892
5282,1,0.064218193
5283,0,0.098286331
5284,0,0.108358353
5285,0,0.035143688
5286,0,0.239682674
5287,0,0.236511484
5288,0,0.090357192
5289,0,0.046637151
5290,0,0.079253159
5291,0,0.27643612
5292,0,0.064945474
5293,0,0.171662405
5294,0,0.0411608
5295,0,0.112251684
5296,0,0.288904607
5297,0,0.254118264
5298,0,0.146535695
5299,0,0.166850358
5300,0,0.041964971
5301,1,0.571776271
5302,0,0.162939638
5303,0,0.117734216
5304,0,0.040015914
5305,0,0.181880519
5306,0,0.063995764
5307,0,0.511686742
5308,0,0.149941757
5309,0,0.072367102
5310,0,0.832385659
5311,0,0.273840696
5312,0,0.200059146
5313,0,0.248770356
5314,0,0.546843588
5315,0,0.050338853
5316,0,0.257331043
5317,1,0.071136639
5318,0,0.090752721
5319,0,0.342530131
5320,0,0.481091291
5321,0,0.144254908
5322,0,0.398810893
5323,0,0.304258257
5324,0,0.094073795
5325,0,0.093290679
5326,0,0.025121849
5327,0,0.081148848
5328,0,0.459890753
5329,0,0.111685097
5330,0,0.09130954
5331,0,0.058690567
5332,0,0.034830999
5333,0,0.102322601
5334,0,0.397839606
5335,0,0.046616916
5336,0,0.094047695
5337,0,0.043612532
5338,0,0.038186323
5339,0,0.022944182
5340,1,0.441626072
5341,0,0.302625507
5342,1,0.219336435
5343,0,0.058770344
5344,0,0.093967296
5345,0,0.105398729
5346,0,0.193279773
5347,0,0.112821728
5348,0,0.101222403
5349,0,0.104617923
5350,0,0.216707125
5351,0,0.12359485
5352,0,0.089781582
5353,0,0.136877507
5354,0,0.246148765
5355,0,0.187862977
5356,1,0.12179146
5357,0,0.250980854
5358,0,0.13980113
5359,0,0.132042781
5360,0,0.093430549
5361,0,0.375120401
5362,0,0.04866837
5363,0,0.424484313
5364,0,0.120253399
5365,1,0.068871424
5366,0,0.389662713
5367,0,0.476118386
5368,0,0.093406461
5369,0,0.052230418
5370,0,0.070777446
5371,0,0.070635356
5372,0,0.126811102
5373,0,0.055483568
5374,0,0.076213971
5375,0,0.0439086
5376,0,0.225110769
5377,0,0.026039151
5378,0,0.028140342
5379,0,0.040447474
5380,0,0.01904922
5381,0,0.033669353
5382,0,0.087125249
5383,0,0.033670694
5384,0,0.072555915
5385,0,0.188957199
5386,0,0.104367532
5387,0,0.094987325
5388,0,0.260525584
5389,0,0.060357314
5390,1,0.509573638
5391,0,0.099427268
5392,0,0.251346558
5393,0,0.311858743
5394,0,0.171281114
5395,1,0.356397629
5396,0,0.13588798
5397,0,0.070355929
5398,0,0.379554093
5399,0,0.096093729
5400,0,0.224082574
5401,0,0.088227883
5402,0,0.266208351
5403,0,0.484942675
5404,0,0.616973937
5405,0,0.234739348
5406,0,0.637096226
5407,0,0.360969871
5408,0,0.243166894
5409,0,0.546782196
5410,0,0.093693428
5411,0,0.217847809
5412,0,0.041640777
5413,0,0.273712933
5414,0,0.085230619
5415,0,0.221068695
5416,0,0.09711355
5417,0,0.112237521
5418,0,0.064065203
5419,0,0.253554791
5420,0,0.173136726
5421,0,0.08525683
5422,1,0.686707735
5423,0,0.31623432
5424,0,0.50896132
5425,0,0.30336228
5426,0,0.714106917
5427,0,0.191839144
5428,0,0.265882492
5429,1,0.474840701
5430,0,0.412011683
5431,1,0.258244455
5432,0,0.043383796
5433,0,0.181569859
5434,0,0.56786263
5435,0,0.24194409
5436,0,0.368759185
5437,0,0.06110594
5438,0,0.324086189
5439,0,0.043179769
5440,0,0.201032877
5441,0,0.245350674
5442,0,0.336013824
5443,0,0.260308653
5444,0,0.126403958
5445,0,0.159224018
5446,0,0.335709542
5447,1,0.47265622
5448,0,0.244391128
5449,1,0.358924359
5450,0,0.255057663
5451,0,0.166906789
5452,0,0.507612765
5453,0,0.206152916
5454,0,0.436664373
5455,0,0.364673942
5456,0,0.097189642
5457,0,0.374505877
5458,0,0.381838202
5459,0,0.337026
5460,0,0.084749177
5461,0,0.243918702
5462,0,0.059190203
5463,0,0.29454565
5464,1,0.116232924
5465,0,0.795757473
5466,0,0.343066752
5467,1,0.382824004
5468,0,0.064344913
5469,0,0.162426203
5470,0,0.171095222
5471,0,0.077916637
5472,1,0.180235088
5473,0,0.063865684
5474,0,0.238607466
5475,0,0.434000343
5476,0,0.141670734
5477,0,0.150704041
5478,0,0.516975462
5479,0,0.170182019
5480,0,0.348110944
5481,0,0.092870578
5482,0,0.400951207
5483,0,0.402451038
5484,0,0.295830786
5485,0,0.120209672
5486,0,0.281579345
5487,0,0.048802257
5488,0,0.177700818
5489,0,0.404874355
5490,0,0.175779834
5491,0,0.065555312
5492,0,0.159200057
5493,0,0.177767679
5494,0,0.324153185
5495,0,0.394415021
5496,1,0.226114422
5497,1,0.666070879
5498,1,0.153856248
5499,0,0.113350034
5500,0,0.450372994
5501,0,0.099299505
5502,0,0.161165655
5503,0,0.099736527
5504,0,0.428341001
5505,0,0.291014224
5506,0,0.248787537
5507,0,0.437928498
5508,0,0.597534418
5509,0,0.156803772
5510,1,0.496731341
5511,0,0.38922736
5512,0,0.409442067
5513,0,0.330276787
5514,0,0.051292975
5515,0,0.44262743
5516,0,0.238938034
5517,0,0.276010484
5518,0,0.231175452
5519,0,0.197724804
5520,0,0.406623244
5521,1,0.946988285
5522,1,0.290313691
5523,0,0.20957382
5524,0,0.224058121
5525,0,0.173033208
5526,0,0.082758822
5527,1,0.515724242
5528,0,0.344843745
5529,0,0.220244825
5530,0,0.219219595
5531,0,0.150202394
5532,0,0.283900827
5533,0,0.2772322
5534,0,0.178722933
5535,0,0.256093442
5536,1,0.186375454
5537,0,0.138063625
5538,0,0.265379518
5539,0,0.308482379
5540,1,0.310574591
5541,1,0.132969365
5542,0,0.139658019
5543,0,0.116927646
5544,0,0.27713418
5545,0,0.18571192
5546,0,0.431951016
5547,0,0.161242828
5548,0,0.16809763
5549,0,0.187942013
5550,0,0.152141213
5551,0,0.226394892
5552,0,0.227320731
5553,0,0.586320281
5554,0,0.308433503
5555,1,0.07883177
5556,0,0.167765796
5557,0,0.147927836
5558,0,0.064134233
5559,0,0.117520966
5560,0,0.191370651
5561,0,0.091749594
5562,0,0.174602523
5563,0,0.053175457
5564,0,0.052597158
5565,0,0.062058754
5566,0,0.120545126
5567,0,0.101423167
5568,0,0.083701029
5569,0,0.055261813
5570,0,0.124844477
5571,0,0.429096848
5572,0,0.05197024
5573,0,0.181861609
5574,0,0.273433536
5575,0,0.05691804
5576,0,0.157706618
5577,0,0.179740161
5578,0,0.21969226
5579,1,0.506619632
5580,0,0.094508
5581,0,0.093665309
5582,0,0.069358975
5583,0,0.197685316
5584,0,0.1179052
5585,0,0.141014606
5586,0,0.314561635
5587,0,0.095739625
5588,0,0.389935881
5589,0,0.136842519
5590,0,0.109055609
5591,0,0.119313598
5592,0,0.101590775
5593,0,0.035976332
5594,0,0.07635361
5595,0,0.153391659
5596,0,0.556730807
5597,0,0.082721621
5598,0,0.079911835
5599,0,0.484293252
5600,0,0.061070167
5601,0,0.114477098
5602,0,0.120420121
5603,0,0.03866313
5604,0,0.084929459
5605,0,0.18104814
5606,0,0.081419222
5607,1,0.256967068
5608,0,0.058984213
5609,0,0.264318168
5610,0,0.031441536
5611,0,0.073289096
5612,0,0.111479431
5613,0,0.224156126
5614,0,0.115824409
5615,0,0.090283364
5616,0,0.388425559
5617,0,0.080819629
5618,0,0.215702102
5619,0,0.018973092
5620,1,0.022664299
5621,0,0.02431553
5622,0,0.060744055
5623,0,0.21356672
5624,0,0.052429777
5625,0,0.052970182
5626,0,0.021064186
5627,0,0.042406056
5628,0,0.228271335
5629,0,0.029307393
5630,0,0.170808256
5631,0,0.29779613
5632,0,0.122354418
5633,0,0.13634032
5634,0,0.078451678
5635,0,0.152943701
5636,0,0.337378323
5637,0,0.10962709
5638,0,0.108983472
5639,0,0.250281572
5640,0,0.170143217
5641,0,0.585977912
5642,0,0.076715879
5643,0,0.065173417
5644,0,0.018642182
5645,0,0.093123086
5646,0,0.184842855
5647,0,0.022574067
5648,0,0.03486922
5649,0,0.044984199
5650,0,0.065061025
5651,0,0.083502665
5652,1,0.105731346
5653,0,0.091581345
5654,0,0.111564711
5655,0,0.069088571
5656,0,0.198722526
5657,0,0.314117581
5658,0,0.078425311
5659,0,0.183318511
5660,0,0.041907687
5661,0,0.165205792
5662,0,0.14758271
5663,0,0.020388281
5664,0,0.021664573
5665,0,0.02568211
5666,0,0.035659593
5667,0,0.065730698
5668,0,0.191430345
5669,0,0.217021316
5670,0,0.07075727
5671,0,0.093525164
5672,0,0.154362991
5673,0,0.185374767
5674,0,0.02028252
5675,0,0.171135888
5676,1,0.177470475
5677,0,0.137078151
5678,0,0.05194116
5679,0,0.032741956
5680,1,0.132121369
5681,0,0.101379521
5682,0,0.037771095
5683,0,0.11872679
5684,0,0.565158963
5685,1,0.14965792
5686,0,0.191366568
5687,0,0.074902214
5688,0,0.169837132
5689,0,0.149668962
5690,0,0.082800165
5691,0,0.069197506
5692,0,0.054863177
5693,0,0.061676044
5694,0,0.064498521
5695,0,0.025616884
5696,0,0.333256781
5697,0,0.047985237
5698,0,0.101287812
5699,0,0.043611635
5700,0,0.070159495
5701,1,0.295635164
5702,0,0.108089343
5703,0,0.156074062
5704,0,0.199668467
5705,0,0.070343189
5706,0,0.301504582
5707,1,0.372390687
5708,0,0.06879279
